0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
76.3142857143,86.7428571429,105.885714286,128.057142857,138.171428571,146.6,157.914285714,174.914285714,185.314285714,177.285714286,165.571428571,147.114285714,118.857142857,88.1714285714,73.7142857143,72.8285714286,71.9428571429,67.9142857143,67.0571428571,68.9857142857,1.0
70.9428571429,81.2285714286,93.6571428571,101.457142857,122.2,138.114285714,163.285714286,176.2,184.657142857,178.942857143,169.342857143,155.914285714,140.485714286,116.857142857,95.8857142857,87.5714285714,90.7428571429,87.4857142857,85.3428571429,90.9142857143,1.0
72.4,77.4,83.4,90.2857142857,106.6,130.514285714,159.085714286,177.0,186.742857143,182.971428571,186.114285714,159.428571429,118.771428571,81.4285714286,77.8285714286,75.1714285714,75.5428571429,72.6285714286,71.9142857143,73.7714285714,1.0
83.6,83.6,89.6,97.2857142857,98.8571428571,125.142857143,157.771428571,182.742857143,180.971428571,175.657142857,158.542857143,143.028571429,132.771428571,120.514285714,109.4,103.457142857,105.257142857,103.428571429,103.714285714,101.571428571,1.0
68.0571428571,77.7714285714,101.342857143,123.857142857,130.771428571,151.457142857,169.142857143,182.914285714,184.6,178.914285714,163.485714286,143.228571429,126.542857143,101.685714286,82.1142857143,72.8285714286,73.3142857143,71.7142857143,71.8571428571,72.2857142857,1.0
81.9,81.4,93.4,114.085714286,126.371428571,149.857142857,169.542857143,181.257142857,179.8,172.4,164.371428571,142.628571429,115.828571429,88.7142857143,79.7428571429,78.8857142857,78.6,77.4857142857,77.3428571429,77.9142857143,1.0
77.6571428571,78.3714285714,80.9428571429,86.9714285714,93.3428571429,108.571428571,139.257142857,170.485714286,184.571428571,180.0,171.457142857,144.142857143,114.085714286,87.9142857143,77.4285714286,71.3142857143,75.0857142857,76.5428571429,75.9714285714,76.7571428571,1.0
80.4714285714,90.1142857143,110.828571429,124.6,124.571428571,123.8,144.885714286,167.714285714,184.428571429,177.2,177.2,167.885714286,161.457142857,125.885714286,87.3428571429,65.5142857143,70.2,71.6285714286,70.9142857143,72.7714285714,1.0
83.8857142857,76.4571428571,95.3142857143,123.085714286,139.714285714,149.114285714,163.114285714,179.4,184.2,179.428571429,174.085714286,167.371428571,146.685714286,116.514285714,93.6285714286,90.2285714286,91.8857142857,90.0857142857,86.9428571429,88.0142857143,1.0
75.1142857143,87.5428571429,118.685714286,142.371428571,143.571428571,155.942857143,170.257142857,179.857142857,177.714285714,173.028571429,166.914285714,149.285714286,124.571428571,100.0,92.2285714286,90.0571428571,91.7714285714,91.0857142857,91.9428571429,87.5142857143,1.0
83.9,83.4,98.4,117.028571429,142.485714286,162.457142857,176.228571429,178.514285714,183.257142857,172.114285714,142.314285714,113.542857143,94.6285714286,82.4285714286,71.7714285714,69.0857142857,70.6857142857,71.8285714286,74.1142857143,70.4714285714,1.0
80.0571428571,82.7714285714,100.342857143,110.971428571,133.8,158.485714286,180.142857143,180.628571429,183.457142857,180.657142857,164.742857143,138.485714286,118.057142857,106.057142857,99.7714285714,95.9428571429,96.0857142857,94.8571428571,94.4285714286,92.1428571429,1.0
72.8714285714,86.5142857143,91.2285714286,95.5142857143,111.771428571,131.228571429,155.971428571,173.485714286,187.457142857,177.714285714,148.028571429,117.885714286,103.2,98.1714285714,91.7142857143,90.8857142857,92.4285714286,88.9428571429,86.3714285714,93.6571428571,1.0
78.8714285714,80.5142857143,93.2285714286,104.428571429,128.514285714,159.685714286,178.685714286,179.542857143,184.342857143,172.4,152.971428571,138.428571429,131.457142857,118.114285714,107.514285714,103.057142857,104.714285714,108.885714286,111.742857143,104.814285714,1.0
72.8285714286,86.6857142857,92.9714285714,96.4285714286,101.8,128.542857143,162.285714286,182.0,185.685714286,171.428571429,147.342857143,120.171428571,108.6,94.4571428571,85.5714285714,80.9428571429,81.3714285714,81.2285714286,81.5142857143,77.8714285714,1.0
85.3714285714,89.5142857143,106.228571429,129.914285714,153.314285714,170.342857143,176.314285714,177.4,180.114285714,175.428571429,165.228571429,150.8,137.171428571,123.914285714,119.228571429,117.914285714,116.285714286,115.114285714,117.257142857,114.185714286,1.0
67.7857142857,79.8571428571,104.714285714,123.742857143,134.028571429,157.485714286,173.428571429,177.971428571,179.657142857,169.857142857,131.657142857,91.9428571429,75.2857142857,77.1714285714,76.3428571429,78.5142857143,77.4285714286,76.2571428571,75.8285714286,78.5428571429,1.0
77.2428571429,84.0285714286,96.4571428571,109.342857143,126.657142857,151.8,171.742857143,180.228571429,181.342857143,166.171428571,142.028571429,128.371428571,125.285714286,116.8,108.257142857,107.542857143,107.828571429,108.971428571,107.685714286,105.828571429,1.0
85.1857142857,76.2571428571,90.1142857143,103.914285714,110.542857143,115.885714286,139.371428571,165.8,182.914285714,180.714285714,173.657142857,164.685714286,131.8,95.1714285714,66.7142857143,69.3428571429,69.6,70.2857142857,67.1428571429,68.7142857143,1.0
77.4571428571,84.1714285714,95.7428571429,115.0,128.057142857,142.971428571,157.857142857,176.457142857,183.914285714,181.257142857,179.257142857,156.514285714,119.657142857,88.5142857143,77.9142857143,76.7428571429,76.7714285714,77.8857142857,75.7428571429,75.8142857143,1.0
74.7857142857,80.8571428571,111.714285714,134.114285714,135.828571429,144.257142857,158.885714286,171.657142857,182.857142857,161.571428571,129.057142857,104.171428571,104.371428571,97.7428571429,88.9428571429,83.3142857143,84.5428571429,88.7142857143,92.8571428571,90.7857142857,1.0
71.1,73.6,95.6,115.657142857,139.742857143,154.142857143,171.8,177.057142857,183.028571429,179.314285714,171.171428571,145.657142857,127.228571429,101.8,81.7428571429,68.3428571429,71.3714285714,72.7714285714,70.4857142857,70.6285714286,1.0
82.8,80.8,88.8,102.914285714,118.171428571,119.028571429,141.342857143,168.314285714,186.371428571,169.942857143,155.485714286,138.685714286,117.485714286,95.8285714286,87.5428571429,88.6857142857,88.6571428571,90.1428571429,92.5714285714,84.8571428571,1.0
74.3571428571,77.5714285714,96.1428571429,118.485714286,145.2,166.485714286,179.0,180.371428571,181.514285714,176.657142857,169.371428571,164.6,145.428571429,111.857142857,88.6285714286,85.8857142857,88.3428571429,88.2571428571,89.8285714286,87.5428571429,1.0
76.7714285714,78.9142857143,84.6285714286,98.3428571429,108.828571429,122.142857143,145.8,174.028571429,185.2,179.0,173.771428571,154.085714286,129.085714286,100.571428571,89.1428571429,84.6285714286,85.7714285714,82.9714285714,80.6857142857,85.3285714286,1.0
75.0142857143,74.9428571429,78.0857142857,96.9142857143,116.085714286,137.028571429,157.257142857,175.885714286,180.6,176.685714286,177.742857143,170.171428571,161.971428571,130.971428571,101.285714286,81.2285714286,87.3714285714,87.3142857143,87.4571428571,83.8857142857,1.0
74.8,79.8,86.8,100.4,114.971428571,139.428571429,164.457142857,179.714285714,178.228571429,176.685714286,174.257142857,176.171428571,145.6,105.771428571,75.2571428571,80.8571428571,81.0285714286,80.8857142857,78.7428571429,76.3142857143,1.0
79.1,82.6,88.6,103.314285714,115.914285714,130.171428571,149.714285714,173.285714286,184.542857143,179.857142857,160.314285714,137.857142857,120.428571429,104.228571429,89.6571428571,83.2,85.9714285714,87.5142857143,87.6571428571,83.5857142857,1.0
79.3571428571,82.5714285714,81.1428571429,90.9714285714,121.057142857,154.628571429,173.457142857,179.228571429,183.514285714,171.657142857,152.571428571,120.771428571,94.1428571429,76.0857142857,74.0857142857,70.5714285714,69.9428571429,70.9714285714,73.6857142857,76.8285714286,1.0
79.1428571429,79.4285714286,103.857142857,126.514285714,135.657142857,147.628571429,167.857142857,184.228571429,183.314285714,179.571428571,156.714285714,133.028571429,123.914285714,113.428571429,97.6857142857,84.2571428571,86.6857142857,85.9142857143,89.0571428571,91.4857142857,1.0
75.9,84.4,88.4,104.257142857,124.0,138.828571429,154.057142857,170.942857143,185.171428571,180.0,174.0,149.085714286,115.514285714,90.6571428571,85.5142857143,86.0,86.1142857143,86.2857142857,86.1428571429,85.7142857143,1.0
83.2571428571,68.9714285714,87.5428571429,109.742857143,133.428571429,156.085714286,176.142857143,179.571428571,180.428571429,179.085714286,166.942857143,153.285714286,137.971428571,112.828571429,83.4571428571,72.8857142857,77.0857142857,77.4285714286,75.7142857143,79.5714285714,1.0
70.9714285714,89.1142857143,106.828571429,132.857142857,154.571428571,168.285714286,172.028571429,178.971428571,179.085714286,178.171428571,173.514285714,174.342857143,148.257142857,111.685714286,83.7714285714,84.8857142857,87.8571428571,88.4571428571,87.0285714286,83.7428571429,1.0
88.3428571429,80.6285714286,88.0571428571,100.114285714,118.342857143,142.114285714,167.285714286,180.457142857,179.714285714,177.228571429,174.885714286,161.2,132.742857143,100.971428571,91.2857142857,90.2285714286,89.8285714286,87.2857142857,88.1428571429,87.7142857143,1.0
86.0428571429,81.8285714286,114.257142857,143.857142857,154.171428571,170.028571429,178.857142857,182.685714286,182.971428571,175.828571429,163.542857143,146.371428571,120.371428571,93.9142857143,82.2857142857,80.1428571429,80.4285714286,79.7714285714,82.4857142857,81.6285714286,1.0
71.3571428571,81.5714285714,104.142857143,122.057142857,136.685714286,156.371428571,174.142857143,179.914285714,181.828571429,173.085714286,159.228571429,145.285714286,144.542857143,122.228571429,92.7428571429,73.8571428571,79.8,80.9714285714,79.6857142857,83.8285714286,1.0
87.7857142857,84.8571428571,100.714285714,112.771428571,119.085714286,131.485714286,152.628571429,171.571428571,180.542857143,182.371428571,164.057142857,135.285714286,104.171428571,90.6571428571,78.2571428571,74.5428571429,76.1142857143,77.1714285714,75.8857142857,79.0285714286,1.0
85.1,87.6,92.6,113.885714286,136.2,146.628571429,158.028571429,173.085714286,180.885714286,172.0,168.457142857,156.742857143,147.371428571,127.257142857,114.142857143,102.542857143,102.542857143,102.257142857,105.828571429,106.042857143,1.0
70.0714285714,85.7142857143,87.4285714286,87.3428571429,93.1142857143,126.542857143,164.914285714,184.228571429,179.942857143,175.428571429,158.771428571,131.771428571,105.685714286,86.8571428571,75.5428571429,71.2571428571,73.6,74.3142857143,74.4571428571,68.3857142857,1.0
77.5857142857,82.6571428571,93.5142857143,116.542857143,149.771428571,166.942857143,174.8,176.057142857,177.714285714,173.0,167.285714286,154.485714286,131.485714286,97.0,75.2857142857,68.3142857143,69.9714285714,67.7714285714,67.4857142857,69.6285714286,1.0
80.7571428571,78.9714285714,85.5428571429,104.057142857,119.285714286,141.485714286,162.228571429,181.085714286,187.514285714,176.6,164.228571429,135.6,111.057142857,85.8,80.4,75.1428571429,77.4,76.3714285714,76.0857142857,71.7285714286,1.0
76.6857142857,84.2571428571,87.1142857143,95.4857142857,105.2,123.742857143,152.542857143,177.857142857,181.8,180.742857143,167.914285714,137.371428571,107.628571429,94.5714285714,91.2857142857,87.0571428571,86.9428571429,88.6571428571,91.2285714286,89.9428571429,1.0
73.4714285714,87.1142857143,89.8285714286,102.771428571,124.885714286,146.714285714,160.685714286,171.4,183.742857143,174.142857143,151.028571429,123.485714286,105.257142857,89.0857142857,78.1142857143,78.3142857143,79.5142857143,79.1714285714,76.8857142857,84.0285714286,1.0
85.2,69.2,86.2,107.171428571,130.028571429,143.771428571,164.0,175.971428571,184.314285714,182.571428571,173.714285714,144.771428571,118.371428571,95.4,82.6857142857,72.7428571429,76.1428571429,75.3714285714,74.0857142857,72.2285714286,1.0
72.4857142857,82.0571428571,91.9142857143,105.142857143,127.742857143,151.085714286,167.542857143,173.0,177.971428571,177.4,173.914285714,164.285714286,139.342857143,111.085714286,92.9714285714,91.4,90.9142857143,89.4,89.4,94.9,1.0
68.0714285714,81.7142857143,120.428571429,148.685714286,154.6,165.085714286,175.028571429,180.314285714,183.742857143,177.885714286,158.971428571,140.171428571,118.657142857,95.3428571429,72.2285714286,69.5714285714,71.3428571429,71.7428571429,71.1714285714,72.4571428571,1.0
80.9857142857,68.0571428571,96.9142857143,128.657142857,147.4,156.942857143,170.457142857,180.057142857,182.257142857,181.114285714,177.0,166.057142857,159.4,125.428571429,91.9142857143,70.6571428571,74.2857142857,71.7428571429,72.1714285714,77.4571428571,1.0
78.8428571429,77.6285714286,83.0571428571,103.142857143,128.714285714,151.257142857,163.4,172.971428571,184.885714286,173.657142857,152.714285714,132.8,128.428571429,114.542857143,99.3142857143,89.4285714286,91.3714285714,94.5714285714,98.2857142857,94.9285714286,1.0
72.6571428571,78.3714285714,93.9428571429,123.857142857,145.971428571,166.342857143,171.057142857,179.514285714,181.171428571,182.857142857,165.771428571,146.771428571,124.371428571,114.4,103.657142857,104.742857143,107.971428571,108.942857143,104.371428571,103.657142857,1.0
69.4,79.4,91.4,108.628571429,118.371428571,139.885714286,162.028571429,179.771428571,183.371428571,176.628571429,162.828571429,146.571428571,131.657142857,108.114285714,91.3428571429,86.4,88.8285714286,88.6857142857,88.5428571429,82.6142857143,1.0
87.6857142857,82.2571428571,98.1142857143,123.342857143,141.657142857,150.628571429,161.885714286,174.8,178.0,177.457142857,182.057142857,152.571428571,107.0,71.6,71.3428571429,69.3142857143,69.5142857143,70.8285714286,73.1142857143,73.9714285714,1.0
76.7142857143,90.1428571429,117.285714286,138.657142857,144.542857143,154.828571429,165.6,176.542857143,185.428571429,165.857142857,137.314285714,105.742857143,96.3142857143,82.0285714286,76.5428571429,70.4285714286,72.4285714286,73.7714285714,73.4857142857,75.6285714286,1.0
72.5857142857,83.6571428571,97.5142857143,108.428571429,132.0,155.2,172.971428571,175.857142857,179.828571429,179.8,176.628571429,174.2,164.6,129.771428571,92.0,76.1142857143,79.8571428571,79.3428571429,77.7714285714,84.0571428571,1.0
87.5,81.0,84.0,95.9142857143,109.228571429,135.171428571,162.542857143,179.371428571,181.714285714,178.028571429,155.028571429,113.857142857,84.3428571429,75.4,71.0,68.6571428571,69.7428571429,72.1428571429,71.5714285714,73.3571428571,1.0
78.9142857143,83.3428571429,94.4857142857,115.285714286,135.542857143,155.057142857,172.742857143,183.685714286,181.228571429,176.171428571,172.514285714,168.6,143.8,109.485714286,85.8,87.4571428571,90.5714285714,90.6857142857,86.5428571429,86.6142857143,1.0
80.4857142857,80.0571428571,85.9142857143,96.5714285714,104.371428571,129.771428571,158.257142857,176.685714286,178.942857143,183.657142857,170.142857143,137.057142857,108.457142857,99.2857142857,96.0857142857,94.9428571429,93.7714285714,94.6571428571,96.2285714286,99.4428571429,1.0
74.4571428571,64.1714285714,90.7428571429,117.6,131.657142857,137.971428571,156.971428571,176.371428571,183.571428571,178.171428571,168.628571429,167.171428571,141.371428571,103.057142857,76.1714285714,82.9714285714,81.9714285714,80.7714285714,78.4857142857,81.6285714286,1.0
83.0857142857,88.6571428571,85.5142857143,88.7714285714,113.885714286,141.0,163.2,172.457142857,182.6,175.857142857,163.942857143,154.542857143,148.0,123.314285714,96.3714285714,85.4285714286,87.8,89.2285714286,89.5142857143,84.3714285714,1.0
80.7714285714,77.9142857143,78.6285714286,80.1714285714,107.257142857,145.742857143,174.257142857,175.828571429,179.485714286,174.857142857,167.828571429,157.685714286,139.657142857,109.828571429,88.7142857143,82.6857142857,85.7428571429,85.6285714286,85.9142857143,89.2714285714,1.0
75.5714285714,84.7142857143,86.4285714286,104.971428571,133.914285714,156.371428571,167.571428571,177.714285714,184.114285714,184.285714286,162.142857143,133.628571429,113.571428571,103.085714286,85.9428571429,76.8571428571,79.2285714286,78.5142857143,77.6571428571,79.0857142857,1.0
81.2285714286,88.0857142857,110.371428571,138.4,151.971428571,164.771428571,171.085714286,177.514285714,184.0,173.114285714,157.542857143,137.685714286,125.857142857,107.828571429,98.7142857143,98.8285714286,97.8285714286,96.5428571429,94.9714285714,92.7571428571,1.0
83.4285714286,79.2857142857,81.5714285714,104.257142857,129.485714286,153.628571429,165.942857143,174.828571429,181.428571429,175.314285714,172.714285714,155.742857143,144.571428571,112.657142857,87.5428571429,68.8571428571,74.1142857143,75.2285714286,75.5142857143,70.8714285714,1.0
72.0714285714,90.7142857143,101.428571429,112.542857143,131.285714286,155.8,172.914285714,179.114285714,182.314285714,171.2,157.342857143,139.057142857,113.771428571,85.0571428571,68.2571428571,69.1714285714,69.7142857143,68.8,65.8,75.3,1.0
72.3,85.8,98.8,121.828571429,142.142857143,155.314285714,163.457142857,174.314285714,183.028571429,177.142857143,151.457142857,121.028571429,105.685714286,99.4285714286,91.7142857143,91.8571428571,91.9428571429,90.6571428571,86.2285714286,93.4428571429,1.0
81.3285714286,75.6857142857,94.9714285714,113.171428571,141.428571429,162.171428571,180.4,180.0,182.085714286,170.228571429,143.0,115.4,106.171428571,95.6857142857,83.9142857143,76.4285714286,76.8285714286,75.7714285714,77.4857142857,82.1285714286,1.0
87.0857142857,80.6571428571,96.5142857143,122.342857143,147.142857143,167.857142857,177.885714286,181.057142857,185.857142857,173.371428571,142.171428571,106.971428571,91.6857142857,82.2285714286,74.6,69.4571428571,68.0571428571,69.2571428571,71.8285714286,67.5428571429,1.0
85.1571428571,74.3714285714,97.9428571429,119.285714286,120.6,139.771428571,165.114285714,181.4,178.971428571,171.828571429,156.8,145.885714286,137.257142857,118.057142857,99.6571428571,93.6,92.7714285714,91.9142857143,94.0571428571,96.9857142857,1.0
78.0428571429,79.8285714286,87.2571428571,92.3714285714,106.0,129.428571429,162.257142857,180.057142857,185.685714286,179.971428571,159.314285714,137.028571429,111.714285714,90.4857142857,72.1428571429,74.3428571429,74.5428571429,76.6857142857,75.5428571429,76.6142857143,1.0
71.4,74.4,78.4,79.7714285714,109.342857143,147.4,177.028571429,179.4,183.257142857,178.857142857,176.6,173.114285714,173.628571429,142.971428571,106.028571429,80.0571428571,87.1142857143,87.8,88.8,88.8,1.0
73.3142857143,82.7428571429,89.8857142857,106.685714286,124.085714286,138.171428571,153.514285714,170.114285714,181.228571429,173.542857143,162.571428571,154.457142857,133.4,105.228571429,84.6857142857,85.2857142857,84.3714285714,82.4571428571,84.0285714286,90.7428571429,1.0
82.9142857143,75.3428571429,79.4857142857,94.9714285714,120.0,152.685714286,174.514285714,182.228571429,183.028571429,179.742857143,173.742857143,168.371428571,140.485714286,104.828571429,79.1714285714,79.5714285714,79.8285714286,79.6571428571,80.2285714286,83.9428571429,1.0
75.4,93.4,115.4,137.371428571,147.942857143,162.514285714,169.6,176.628571429,178.742857143,175.228571429,159.714285714,141.428571429,122.057142857,106.828571429,96.8285714286,97.0,96.2857142857,96.7428571429,97.1714285714,95.4571428571,1.0
81.1285714286,74.4857142857,99.7714285714,122.771428571,143.057142857,158.285714286,176.942857143,183.714285714,181.114285714,181.828571429,166.971428571,141.285714286,109.771428571,91.2571428571,77.5142857143,73.1714285714,76.6,78.9428571429,77.3714285714,72.6571428571,1.0
77.0428571429,86.8285714286,101.257142857,111.085714286,121.0,140.457142857,164.742857143,180.028571429,184.0,182.914285714,177.2,161.685714286,132.971428571,103.342857143,87.2285714286,85.4285714286,85.6285714286,86.0285714286,85.3142857143,85.1714285714,1.0
83.3,80.8,97.8,111.142857143,122.542857143,147.742857143,170.914285714,178.142857143,178.542857143,175.971428571,173.857142857,173.914285714,158.342857143,128.485714286,103.714285714,101.371428571,105.171428571,105.142857143,102.571428571,98.8571428571,1.0
86.5428571429,79.8285714286,95.2571428571,111.0,117.142857143,131.857142857,157.428571429,176.285714286,189.142857143,164.228571429,133.571428571,107.171428571,104.4,90.6571428571,77.8571428571,74.2857142857,77.8857142857,78.5428571429,74.9714285714,75.7571428571,1.0
86.6857142857,79.2571428571,84.1142857143,102.714285714,129.657142857,146.171428571,161.914285714,173.085714286,180.171428571,178.685714286,171.028571429,141.314285714,106.6,84.0,80.2285714286,76.8285714286,76.6571428571,76.4571428571,80.0285714286,81.7428571429,1.0
76.4285714286,83.2857142857,91.5714285714,100.685714286,128.342857143,155.828571429,177.742857143,180.371428571,180.857142857,178.028571429,170.228571429,153.257142857,130.6,109.457142857,101.514285714,101.971428571,101.314285714,99.2,98.2,99.2,1.0
82.9428571429,75.2285714286,88.6571428571,99.3428571429,98.0285714286,122.228571429,155.657142857,181.228571429,182.542857143,179.228571429,170.457142857,165.428571429,169.8,143.685714286,106.485714286,81.6,89.3428571429,90.5428571429,89.9714285714,89.7571428571,1.0
87.8285714286,78.6857142857,81.9714285714,107.114285714,133.828571429,156.4,165.885714286,177.457142857,181.971428571,184.514285714,163.171428571,137.542857143,106.428571429,93.5142857143,78.4285714286,78.7142857143,80.8,82.4857142857,81.3428571429,82.9142857143,1.0
79.2714285714,76.9142857143,87.6285714286,118.857142857,144.771428571,162.057142857,165.028571429,175.685714286,181.628571429,179.628571429,161.457142857,128.571428571,100.914285714,87.4571428571,80.6285714286,75.0571428571,78.7428571429,79.2285714286,77.5142857143,76.8714285714,1.0
78.5,79.0,86.0,103.714285714,121.285714286,132.714285714,151.685714286,172.942857143,188.371428571,175.628571429,163.6,131.314285714,101.714285714,77.4,76.0285714286,75.1428571429,74.9142857143,73.1714285714,71.8857142857,72.0285714286,1.0
74.8,77.8,80.8,90.2571428571,122.885714286,155.657142857,175.114285714,174.914285714,182.971428571,176.971428571,156.228571429,130.314285714,121.2,110.742857143,97.7428571429,89.8,91.4571428571,93.3142857143,94.4571428571,92.3857142857,1.0
74.8714285714,80.5142857143,112.228571429,137.828571429,146.2,153.742857143,167.4,176.885714286,179.4,177.371428571,167.771428571,151.2,138.342857143,134.685714286,133.657142857,131.171428571,131.228571429,131.657142857,133.228571429,125.942857143,1.0
81.8285714286,72.6857142857,85.9714285714,112.771428571,135.828571429,139.4,149.714285714,169.142857143,185.228571429,182.371428571,176.571428571,164.085714286,152.657142857,119.657142857,86.2571428571,65.1428571429,70.4285714286,74.9142857143,77.0571428571,69.9857142857,1.0
70.4857142857,83.0571428571,88.9142857143,97.6857142857,109.228571429,140.828571429,166.6,180.742857143,184.028571429,170.485714286,135.485714286,101.342857143,95.5142857143,90.8,85.1142857143,79.6,80.5428571429,79.2,80.2,84.7,1.0
86.0714285714,75.7142857143,102.428571429,129.542857143,143.971428571,159.857142857,175.285714286,179.542857143,181.657142857,176.114285714,167.0,156.285714286,133.628571429,100.6,79.4,80.0,81.1428571429,81.1428571429,81.5714285714,74.8571428571,1.0
80.4571428571,87.1714285714,81.7428571429,98.0571428571,123.514285714,149.142857143,163.771428571,176.885714286,182.285714286,178.485714286,178.628571429,147.114285714,106.771428571,74.0285714286,71.2571428571,67.4857142857,70.0571428571,71.4857142857,71.3428571429,70.4142857143,1.0
73.5571428571,86.7714285714,78.3428571429,107.742857143,152.142857143,182.085714286,176.4,176.371428571,178.428571429,177.314285714,157.028571429,132.714285714,118.628571429,103.228571429,80.6857142857,70.5142857143,73.8,75.3428571429,72.7714285714,71.5571428571,1.0
80.2285714286,70.0857142857,95.3714285714,120.085714286,127.742857143,137.457142857,160.028571429,177.371428571,178.742857143,182.257142857,166.485714286,144.6,115.742857143,99.6857142857,83.2285714286,81.7142857143,82.6285714286,81.7714285714,80.4857142857,78.6285714286,1.0
84.9714285714,93.1142857143,133.828571429,168.771428571,174.028571429,191.8,212.742857143,229.314285714,230.714285714,232.2,227.571428571,220.571428571,212.828571429,206.142857143,200.485714286,201.771428571,202.371428571,202.542857143,200.971428571,199.257142857,4.0
94.0,90.0,90.0,125.8,171.942857143,202.457142857,213.171428571,223.428571429,231.342857143,226.057142857,218.8,208.714285714,207.685714286,204.542857143,200.857142857,200.371428571,199.657142857,199.428571429,198.714285714,201.571428571,4.0
87.2714285714,89.9142857143,92.6285714286,111.828571429,128.657142857,154.628571429,188.228571429,221.542857143,231.742857143,225.742857143,222.314285714,220.028571429,214.371428571,205.8,197.342857143,195.942857143,196.857142857,200.885714286,202.742857143,197.814285714,4.0
94.1857142857,93.2571428571,118.114285714,147.6,159.771428571,165.542857143,187.028571429,215.342857143,233.085714286,226.971428571,225.342857143,222.685714286,216.942857143,210.228571429,202.942857143,202.742857143,205.714285714,205.942857143,201.371428571,203.657142857,4.0
81.7428571429,97.0285714286,100.457142857,126.914285714,159.542857143,190.285714286,205.314285714,222.571428571,231.114285714,230.085714286,228.257142857,224.914285714,218.485714286,209.0,200.171428571,198.457142857,201.628571429,203.828571429,202.114285714,200.971428571,4.0
82.0142857143,92.9428571429,96.0857142857,92.9714285714,113.6,146.028571429,190.571428571,218.285714286,233.657142857,229.942857143,226.685714286,224.942857143,218.142857143,211.514285714,207.342857143,208.685714286,208.857142857,206.714285714,202.857142857,202.285714286,4.0
85.7285714286,87.0857142857,90.3714285714,96.2857142857,102.085714286,119.571428571,169.171428571,216.2,237.257142857,230.942857143,226.885714286,220.171428571,214.171428571,209.2,202.828571429,201.857142857,201.114285714,202.742857143,203.171428571,199.457142857,4.0
85.8142857143,87.7428571429,99.8857142857,129.4,154.885714286,178.228571429,202.657142857,226.6,232.428571429,228.228571429,227.685714286,227.685714286,222.0,211.142857143,202.257142857,202.085714286,202.885714286,203.371428571,202.085714286,198.228571429,4.0
100.8,91.8,112.8,139.942857143,169.171428571,176.885714286,200.685714286,218.885714286,231.6,227.971428571,227.628571429,224.485714286,218.428571429,211.114285714,203.0,202.542857143,201.571428571,201.085714286,200.942857143,207.514285714,4.0
84.4857142857,94.0571428571,94.9142857143,112.342857143,155.857142857,203.485714286,229.342857143,231.085714286,229.857142857,225.085714286,223.057142857,218.714285714,217.714285714,211.485714286,207.285714286,204.428571429,204.6,199.971428571,198.685714286,206.828571429,4.0
87.6714285714,93.3142857143,86.0285714286,115.371428571,156.971428571,198.4,215.571428571,230.571428571,231.228571429,226.257142857,222.971428571,220.114285714,220.028571429,215.057142857,205.085714286,196.828571429,196.4,197.342857143,198.771428571,201.057142857,4.0
83.9142857143,83.3428571429,96.4857142857,109.914285714,126.314285714,166.028571429,209.114285714,230.6,227.257142857,225.942857143,220.6,214.485714286,210.828571429,208.2,201.514285714,199.742857143,200.971428571,203.085714286,201.942857143,203.514285714,4.0
85.7428571429,86.0285714286,91.4571428571,95.8,102.514285714,131.971428571,184.228571429,223.2,235.685714286,229.714285714,227.542857143,218.371428571,211.6,204.285714286,203.942857143,205.171428571,205.2,203.8,202.8,206.3,4.0
82.9,85.4,103.4,116.228571429,121.971428571,136.114285714,178.828571429,218.542857143,233.771428571,225.171428571,219.514285714,214.914285714,208.971428571,203.285714286,200.914285714,201.828571429,199.542857143,198.571428571,200.285714286,204.428571429,4.0
79.8,94.8,107.8,125.8,162.657142857,205.885714286,228.942857143,228.228571429,227.685714286,229.057142857,223.428571429,214.057142857,207.228571429,205.514285714,203.342857143,201.428571429,202.714285714,200.285714286,199.142857143,199.714285714,4.0
92.8714285714,92.5142857143,101.228571429,124.714285714,156.428571429,186.857142857,213.6,229.2,232.342857143,228.828571429,225.742857143,220.628571429,217.857142857,209.685714286,204.685714286,202.171428571,203.371428571,202.914285714,203.057142857,197.985714286,4.0
92.8714285714,89.5142857143,97.2285714286,115.628571429,163.057142857,210.428571429,233.8,227.085714286,228.228571429,228.828571429,226.8,221.914285714,218.057142857,213.942857143,211.914285714,213.342857143,212.628571429,209.771428571,207.485714286,212.128571429,4.0
88.4714285714,97.1142857143,105.828571429,124.085714286,148.171428571,170.142857143,193.457142857,215.514285714,232.714285714,224.0,215.914285714,209.657142857,206.542857143,202.114285714,200.685714286,201.028571429,202.228571429,202.8,202.8,194.8,4.0
91.6857142857,87.2571428571,120.114285714,149.457142857,159.971428571,160.428571429,186.828571429,215.257142857,234.4,228.542857143,226.685714286,216.142857143,208.6,202.114285714,201.771428571,202.685714286,200.742857143,201.314285714,201.457142857,196.885714286,4.0
82.0571428571,95.7714285714,118.342857143,142.857142857,175.657142857,204.142857143,223.514285714,227.542857143,229.685714286,227.914285714,226.514285714,222.714285714,219.228571429,211.4,206.285714286,200.142857143,200.257142857,200.285714286,203.142857143,199.714285714,4.0
87.7285714286,98.0857142857,111.371428571,136.971428571,160.342857143,192.742857143,214.6,231.0,230.114285714,231.514285714,228.257142857,221.628571429,215.228571429,208.942857143,205.714285714,201.371428571,200.371428571,201.828571429,206.114285714,206.971428571,4.0
